frame_id,timestamp,speed,input_throttle,input_steer,input_brake,x,y,z,pitch,yaw,roll
186569,73.87779057584703,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186570,73.887282227166,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186571,73.89675481244922,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186572,73.90663974639028,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186573,73.91574323922396,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186574,73.92502672877163,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186575,73.93411369156092,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186576,73.94357859622687,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186577,73.95259942021221,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186578,73.96217924077064,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186579,73.97120746597648,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186580,73.98075660690665,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186581,73.99033346865326,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186582,73.99961358960718,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186583,74.01354535389692,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186584,74.02308431081474,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186585,74.03251891769469,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186586,74.04188677854836,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186587,74.05116164311767,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186588,74.06074576079845,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186589,74.0704661719501,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186590,74.0802153032273,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186591,74.08978404011577,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186592,74.09913284052163,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186593,74.10864070430398,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186594,74.11864878144115,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186595,74.12809760775417,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186596,74.13798726350069,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186597,74.15149943437427,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186598,74.16085071116686,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186599,74.17052367515862,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186600,74.1801641639322,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186601,74.18953108228743,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186602,74.19905078597367,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186603,74.2085564378649,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186604,74.22136889863759,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186605,74.23090155143291,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186606,74.24068770371377,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186607,74.2501500537619,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186608,74.25968463532627,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186609,74.26964272651821,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186610,74.28298719972372,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186611,74.29290886688977,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186612,74.30283797811717,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186613,74.31233934592456,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186614,74.32184068113565,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186615,74.33138261642307,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186616,74.34483384154737,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186617,74.35441353917122,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186618,74.36373833287507,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186619,74.37353433389217,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186620,74.38302525412291,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186621,74.3925308175385,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186622,74.405632651411,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186623,74.41522156726569,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186624,74.42457022424787,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186625,74.4340965570882,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186626,74.44370849337429,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186627,74.45293292216957,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186628,74.46257405728102,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186629,74.47170736268163,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186630,74.48077669925988,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186631,74.49008909519762,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186632,74.49934846628457,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186633,74.50889241974801,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186634,74.51855296641588,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186635,74.52787309978157,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186636,74.53728669974953,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186637,74.54639931861311,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186638,74.55578244663775,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186639,74.565280190669,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186640,74.57448021229357,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186641,74.58383085858077,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186642,74.59329476300627,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186643,74.60290820058435,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186644,74.61234951484948,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186645,74.62155701685697,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186646,74.6311437021941,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186647,74.6398965800181,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186648,74.64950634073466,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186649,74.65876337978989,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186650,74.66849673632532,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186651,74.67752864770591,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186652,74.68689368572086,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186653,74.69738375768065,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186654,74.70752305909991,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186655,74.71713927388191,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186656,74.73033658508211,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186657,74.74029588699341,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186658,74.74982416443527,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186659,74.7591165304184,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186660,74.7682310687378,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186661,74.77737726457417,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186662,74.78665629401803,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186663,74.79592808429152,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186664,74.80545308627188,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186665,74.81469610426575,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186666,74.82416441850364,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186667,74.83341713715345,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186668,74.84261720161885,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186669,74.8516746899113,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186670,74.86088876891881,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186671,74.87024679966271,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186672,74.88268905226141,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186673,74.89207749906927,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186674,74.90145047847182,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186675,74.91066061053425,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186676,74.92003933992237,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186677,74.92916683666408,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186678,74.9385334039107,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186679,74.94777839165181,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186680,74.95712900720537,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186681,74.96635573823005,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186682,74.97560543380678,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186683,74.98491970170289,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186684,74.99467303510755,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186685,75.00382229592651,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186686,75.01290190219879,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186687,75.02210440300405,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186688,75.03130399435759,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186689,75.04057585727423,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186690,75.04998897667974,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186691,75.05913718510419,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186692,75.06832886487246,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186693,75.07759036216885,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186694,75.08665285818279,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186695,75.09582088515162,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186696,75.10504197329283,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186697,75.11422488745302,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186698,75.12389252148569,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186699,75.13305767811835,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186700,75.14230710547417,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186701,75.15163382701576,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186702,75.16087835188955,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186703,75.17012691311538,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186704,75.17944466043264,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186705,75.18899030517787,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186706,75.19845060631633,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186707,75.21062679775059,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186708,75.21998259332031,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186709,75.22932863701135,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186710,75.23851828090847,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186711,75.2481916192919,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186712,75.25751449167728,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
186713,75.2696894062683,0.0,0.0,0.0,0.0,-15.448323249816895,-68.00706481933594,0.0018819808028638363,0.0,-179.4032440185547,0.0
